-76.59578113196031,2.4914318861921645
-76.59556818861623,2.4914318861921645
-76.59535524527215,2.4914318861921645
-76.59535524527215,2.491218942848083
-76.59535524527215,2.4910059995040017
-76.59514230192806,2.4910059995040017
-76.59492935858398,2.4910059995040017
-76.59492935858398,2.4907930561599207
-76.59514230192806,2.4907930561599207
-76.59535524527215,2.4907930561599207
-76.59535524527215,2.4905801128158394
-76.59535524527215,2.490367169471758
-76.59556818861623,2.490367169471758
-76.59578113196031,2.490367169471758
-76.59599407530439,2.490367169471758
-76.59620701864847,2.490367169471758
-76.59641996199255,2.490367169471758
-76.59641996199255,2.4905801128158394
-76.59641996199255,2.4907930561599207
-76.59641996199255,2.4910059995040017
-76.59620701864847,2.4910059995040017
-76.59599407530439,2.4910059995040017
-76.59578113196031,2.4910059995040017
-76.59578113196031,2.4907930561599207
-76.59599407530439,2.4907930561599207
-76.59620701864847,2.4907930561599207
-76.59620701864847,2.4905801128158394
-76.59599407530439,2.4905801128158394
-76.59578113196031,2.4905801128158394
-76.59556818861623,2.4905801128158394
-76.59556818861623,2.4907930561599207
-76.59556818861623,2.4910059995040017
-76.59556818861623,2.491218942848083
-76.59578113196031,2.491218942848083
-76.59599407530439,2.491218942848083
-76.59599407530439,2.4914318861921645
