-76.54882128033252,2.584871184574778
-76.54894569525642,2.5849955994986766
-76.54907011018032,2.5851200144225754
-76.54894569525642,2.5851200144225754
-76.54882128033252,2.5851200144225754
-76.54869686540862,2.5851200144225754
-76.54857245048473,2.5851200144225754
-76.54844803556082,2.5849955994986766
-76.54832362063692,2.584871184574778
-76.54819920571303,2.5847467696508786
-76.54819920571303,2.584871184574778
-76.54819920571303,2.5849955994986766
-76.54819920571303,2.5851200144225754
-76.54832362063692,2.5851200144225754
-76.54832362063692,2.5849955994986766
-76.54844803556082,2.5851200144225754
-76.54857245048473,2.5849955994986766
-76.54844803556082,2.584871184574778
-76.54832362063692,2.5847467696508786
-76.54832362063692,2.5846223547269798
-76.54844803556082,2.584497939803081
-76.54857245048473,2.584497939803081
-76.54869686540862,2.584497939803081
-76.54869686540862,2.5846223547269798
-76.54857245048473,2.5846223547269798
-76.54844803556082,2.5846223547269798
-76.54844803556082,2.5847467696508786
-76.54857245048473,2.584871184574778
-76.54869686540862,2.5849955994986766
-76.54882128033252,2.5849955994986766
-76.54869686540862,2.5849955994986766
-76.54857245048473,2.584871184574778
-76.54869686540862,2.5847467696508786
-76.54857245048473,2.5847467696508786
-76.54869686540862,2.584871184574778
